Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,,,,,
50,200,0,0,-235,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 30.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
50,200,0,0,-235,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
50,200,0,0,-235,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
50,200,0,0,-235,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
50,200,0,0,-235,,,,,DEBUG: Raw data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_30_0_-234_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_30_0_-234_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 30.0, Current Pitch 1: 0.0, Current Pitch 2: -234.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_30_0_-234_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_30_0_-234_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 30.0, Current Pitch 1: 0.0, Current Pitch 2: -234.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_30_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_30_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 30.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_30_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_30_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 30.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000001_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_60.00_60.00_25.00_60.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Control message -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: Raw data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: CDC Data received -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Control message -> &_PID_1.000000_1.350000_0.250000_*
,,,,,,,,,DEBUG: Raw data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,DEBUG: CDC Data received -> &_DATA_50.00_200.00_0_0_-235_*
,,,,,,,,,"DEBUG: Parsed Data -> Target Speed: 50.0, Current Speed: 200.0, Target Pitch: 0.0, Current Pitch 1: 0.0, Current Pitch 2: -235.0"
,,,,,,,,,DEBUG: Raw data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,DEBUG: CDC Data received -> &_PWM_25.00_25.00_25.00_25.00_25.00_*
